"stco","ppt","year"
21217,880.9420622418,2018
21219,748.941264849302,2018
21221,765.784538083218,2018
21223,752.514582243191,2018
21225,667.313943429169,2018
21227,725.936792809465,2018
21229,902.261285948137,2018
21231,811.760716476547,2018
21233,653.917657818686,2018
21235,877.017256282686,2018
21237,767.774287338886,2018
21239,908.568144681634,2018
22001,584.860293477784,2018
22003,558.337739503491,2018
22005,727.960334732406,2018
22007,707.992179345223,2018
22009,544.521987417929,2018
22011,678.078856117121,2018
22013,513.297415758308,2018
22015,489.667432631881,2018
22017,496.520458798271,2018
22019,557.778168397173,2018
22021,628.684158885683,2018
22023,521.000867972702,2018
22025,622.526405444493,2018
22027,559.059989938284,2018
22029,584.042165329674,2018
22031,566.53909394725,2018
22033,701.05803675282,2018
22035,684.912679824501,2018
22037,724.202257003504,2018
22039,557.186534936964,2018
22041,611.824066992264,2018
22043,668.502089666957,2018
22045,781.998395552206,2018
22047,666.709976986945,2018
22049,596.772404460838,2018
22051,911.3379228689,2018
22053,537.573691430741,2018
22055,634.768998495623,2018
22057,863.750178004576,2018
22059,720.832622389777,2018
22061,558.644636145016,2018
22063,764.424234059441,2018
22065,666.77467634194,2018
22067,715.966041143851,2018
22069,624.796188690719,2018
22071,866.582559608177,2018
22073,666.375706008967,2018
22075,874.555191812738,2018
22077,634.964105950357,2018
22079,633.502626910164,2018
22081,543.91397257867,2018
22083,669.727421161604,2018
22085,711.235064109314,2018
22087,901.019748343002,2018
22089,763.619872074693,2018
22091,771.138859305792,2018
22093,748.447918790592,2018
22095,779.467686610374,2018
22097,575.135907330826,2018
22099,651.946604857021,2018
22101,892.598768423557,2018
22103,862.056048150368,2018
22105,846.00291155471,2018
22107,653.963034017257,2018
22109,957.740230659743,2018
22111,570.831456042535,2018
22113,618.581771298677,2018
22115,716.952674688511,2018
22117,867.065998286019,2018
22119,494.980249668963,2018
22121,689.72322532656,2018
22123,701.035762892217,2018
22125,676.248351550709,2018
22127,594.99779261012,2018
23001,512.31020617071,2018
23003,544.588691678823,2018
23005,513.155539836424,2018
23007,569.302270558236,2018
23009,552.226078217944,2018
23011,452.727349409277,2018
23013,477.335297733274,2018
23015,464.872298762921,2018
23017,506.311377185626,2018
23019,542.006780822374,2018
23021,540.148286309885,2018
23023,506.87343373481,2018
23025,530.757679409593,2018
23027,523.438041361468,2018
23029,548.213520360971,2018
23031,572.784044237379,2018
24001,945.321166922325,2018
24003,878.431074873247,2018
24005,1034.94940247022,2018
24009,999.349440522214,2018
24011,772.184501899096,2018
24013,950.734772469749,2018
24015,761.096903149647,2018
24017,916.972938633862,2018
24019,841.749904277739,2018
24021,942.754668046725,2018
24023,858.232511033484,2018
24025,915.411220077879,2018
24027,995.629779355527,2018
24029,709.649154587152,2018
24031,875.628705793576,2018
24033,876.467458266381,2018
24035,741.640917202418,2018
24037,953.481305196392,2018
24039,790.58679690719,2018
24041,828.384106389098,2018
24043,917.943641904885,2018
24045,794.836573892961,2018
24047,825.133980574924,2018
25001,625.706063264233,2018
25003,739.621169745634,2018
25005,630.215590908329,2018
25007,486.381730152266,2018
25009,620.892337564889,2018
25011,805.824340773778,2018
25013,750.887173314328,2018
25015,771.521914691505,2018
25017,678.261394614703,2018
25019,470.067422259667,2018
25021,669.583455306568,2018
25023,692.107151460384,2018
25025,690.874591515955,2018
25027,726.108629231299,2018
26001,460.921662272011,2018
26003,475.244444142329,2018
26005,658.271569849643,2018
26007,433.257438561246,2018
26009,456.59918689403,2018
26011,479.626284403347,2018
26013,454.584917666396,2018
26015,564.389709807946,2018
26017,483.52549304593,2018
26019,500.788428136698,2018
26021,744.518072773335,2018
26023,673.193758680492,2018
26025,551.090037567363,2018
26027,740.177160477177,2018
26029,457.165727809726,2018
26031,380.312114048153,2018
26033,362.777293607211,2018
26035,545.465314825806,2018
26037,454.615014588485,2018
26039,406.413939795427,2018
26041,478.395292836496,2018
26043,448.081395207815,2018
26045,495.946985075089,2018
26047,405.654758835778,2018
26049,461.634467713208,2018
26051,549.539070423547,2018
26053,599.186930066541,2018
26055,482.139095076914,2018
26057,544.645252683837,2018
26059,606.12109829669,2018
26061,509.817018136361,2018
26063,457.703182105529,2018
26065,469.21911205302,2018
26067,494.118560587967,2018
26069,456.972684277732,2018
26071,400.468557633822,2018
26073,597.749766126178,2018
26075,533.637042909228,2018
26077,677.213253919781,2018
26079,462.750543197351,2018
26081,544.225763927201,2018
26083,397.574251515043,2018
26085,515.989142864388,2018
26087,429.480030983525,2018
26089,484.591692646866,2018
26091,574.592742381096,2018
26093,437.644206545541,2018
26095,372.953010101315,2018
26097,378.641084935497,2018
26099,499.157469970719,2018
26101,535.310399242886,2018
26103,466.48235792369,2018
26105,552.122500288415,2018
26107,566.027670625501,2018
26109,533.089499289894,2018
26111,573.752508092491,2018
26113,445.773164962826,2018
26115,565.332471368294,2018
26117,595.549152005003,2018
26119,423.997895253951,2018
26121,538.370635703852,2018
26123,547.373275512016,2018
26125,460.963738332469,2018
26127,521.371969495345,2018
26129,499.771277122833,2018
26131,460.784544956324,2018
26133,495.704941175473,2018
26135,478.657895874333,2018
26137,425.323485971654,2018
26139,530.204660340929,2018
26141,398.343348642227,2018
26143,428.1433368712,2018
26145,507.846674073241,2018
26147,507.599554868959,2018
26149,712.412795672922,2018
26151,421.172273070243,2018
26153,451.447103714805,2018
26155,465.094463926093,2018
26157,469.695867920264,2018
26159,729.553499563536,2018
26161,515.978745016599,2018
26163,595.299934246464,2018
26165,486.937991268083,2018
27001,573.768914260556,2018
27003,476.79053196145,2018
27005,430.646038850171,2018
27007,360.325916977806,2018
27009,536.573446507314,2018
27011,496.467706634751,2018
27013,784.385129719816,2018
27015,739.344615490522,2018
27017,524.467199558857,2018
27019,534.423845817487,2018
27021,480.135952361488,2018
27023,634.223131982378,2018
27025,503.050793859416,2018
27027,436.964275543634,2018
27029,422.931074948066,2018
27031,315.947878565669,2018
27033,770.828148056138,2018
27035,467.277131191774,2018
27037,544.671124301743,2018
27039,654.902304391442,2018
27041,497.10537573697,2018
27043,736.029845339472,2018
27045,747.223605690976,2018
27047,742.57870260317,2018
27049,517.46742106781,2018
27051,414.539835958942,2018
27053,475.785957077377,2018
27055,907.61865234782,2018
27057,458.833303741043,2018
27059,485.999878420867,2018
27061,411.164466084803,2018
27063,844.333671003923,2018
27065,647.503501258583,2018
27067,567.852139732267,2018
27069,293.387450688258,2018
27071,390.56447269097,2018
27073,515.457174420288,2018
27075,446.716115900316,2018
27077,275.128399919781,2018
27079,602.326990502882,2018
27081,695.027532322216,2018
27083,741.266516135923,2018
27085,545.028912185235,2018
27087,445.349431161727,2018
27089,316.967420500155,2018
27091,849.749500026214,2018
27093,534.298368744237,2018
27095,544.290617347074,2018
27097,467.37310280834,2018
27099,718.377085659249,2018
27101,803.496995839783,2018
27103,654.357605682598,2018
27105,826.847045440847,2018
27107,394.674951969806,2018
27109,608.267075843013,2018
27111,446.985251213552,2018
27113,323.575246577528,2018
27115,656.473829196692,2018
27117,763.644148119323,2018
27119,383.195257474261,2018
27121,526.095966761814,2018
27123,535.337283934215,2018
27125,325.37972705682,2018
27127,804.325656963902,2018
27129,681.070024211117,2018
27131,557.96750779422,2018
27133,823.745355136497,2018
27135,274.648942697698,2018
27137,422.246138572529,2018
27139,539.375222099471,2018
27141,458.646546038866,2018
27143,630.56488230486,2018
27145,481.140596316452,2018
27147,613.670635510032,2018
27149,501.756775778874,2018
27151,555.162223955771,2018
27153,524.288509777101,2018
27155,413.796399385263,2018
27157,578.263774890866,2018
27159,458.927342131751,2018
27161,679.789061435857,2018
27163,542.249157357164,2018
27165,791.927534739192,2018
27167,459.754513880181,2018
27169,649.770530139868,2018
27171,456.458122014367,2018
27173,664.347353854212,2018
28001,568.503443326446,2018
28003,842.862295114195,2018
28005,715.32300012903,2018
28007,810.660276087455,2018
28009,836.391886428149,2018
28011,789.340699151382,2018
28013,769.114351206253,2018
28015,777.259622086445,2018
28017,717.330135433887,2018
28019,785.632587698312,2018
28021,633.597051442523,2018
28023,832.295747117983,2018
28025,672.008623801256,2018
28027,739.346580805108,2018
28029,698.229969213321,2018
28031,809.669253105685,2018
28033,707.57892052822,2018
28035,903.649585196488,2018
28037,678.600999890789,2018
28039,962.162500053841,2018
28041,949.850451668153,2018
28043,857.152804618037,2018
28045,913.053343956514,2018
28047,1140.34296431786,2018
28049,795.222086539328,2018
28051,792.41072767396,2018
28053,771.208662647272,2018
28055,660.809171664192,2018
28057,903.900082639325,2018
28059,967.321755760336,2018
28061,783.702324043995,2018
28063,582.422157778052,2018
28065,781.608636875231,2018
28067,761.04421208737,2018
28069,776.132766797561,2018
28071,839.721742333846,2018
28073,885.099865365722,2018
28075,767.012556361788,2018
28077,780.840020027954,2018
28079,862.216728894726,2018
28081,806.573378757878,2018
28083,749.675596980169,2018
28085,732.917402612377,2018
28087,658.746994712383,2018
28089,807.33594454514,2018
28091,801.82686169585,2018
28093,823.789845509631,2018
28095,682.108842976894,2018
28097,837.552238995759,2018
28099,820.778742275796,2018
28101,777.200392394047,2018
28103,696.558762964302,2018
28105,659.844328403068,2018
28107,842.739246269143,2018
28109,884.347197109215,2018
28111,884.389336333689,2018
28113,836.446421614356,2018
28115,768.841345182855,2018
28117,881.759389880864,2018
28119,765.875139293188,2018
28121,866.850765053589,2018
28123,854.881987323399,2018
28125,640.915054898852,2018
28127,775.618780207968,2018
28129,856.131262008391,2018
28131,1118.28712548737,2018
28133,740.587653985652,2018
28135,714.288125724576,2018
28137,807.953657708092,2018
28139,795.324396102647,2018
28141,759.492769557722,2018
28143,811.28209773334,2018
28145,811.344341289797,2018
28147,804.073602213857,2018
28149,708.624541983339,2018
28151,764.007200613052,2018
28153,798.057144812544,2018
28155,861.685151901212,2018
28157,712.179957731121,2018
28159,730.694063238365,2018
28161,809.153051329134,2018
28163,751.739342928693,2018
29001,492.469278922844,2018
29003,501.380733145697,2018
29005,537.647713208593,2018
29007,521.585814075102,2018
29009,558.455562090128,2018
29011,542.384008930077,2018
29013,636.361925927739,2018
29015,609.605326320732,2018
29017,740.567950135299,2018
29019,478.018025984132,2018
29021,537.256485124843,2018
29023,597.616490906956,2018
29025,494.770674184636,2018
29027,506.234827775973,2018
29029,641.41279738451,2018
29031,725.260834530523,2018
29033,490.00439552414,2018
29035,588.610639707978,2018
29037,580.012307305997,2018
29039,565.553022664688,2018
29041,493.202500098438,2018
29043,664.576983257705,2018
29045,485.133775805342,2018
29047,474.198099517817,2018
29049,505.974847316043,2018
29051,470.980374308565,2018
29053,417.593615112389,2018
29055,708.60525214078,2018
29057,557.595574002838,2018
29059,535.569779611634,2018
29061,463.71405642466,2018
29063,485.131250260842,2018
29065,744.768503119709,2018
29067,737.086685688355,2018
29069,726.484908744503,2018
29071,564.062721001561,2018
29073,587.065312533354,2018
29075,482.915449377791,2018
29077,569.886825957461,2018
29079,447.631847644083,2018
29081,484.929284891652,2018
29083,572.208678943708,2018
29085,584.080775659022,2018
29087,541.639360278189,2018
29089,461.764122401841,2018
29091,617.327411993334,2018
29093,748.491407397351,2018
29095,476.375235350025,2018
29097,568.858733119852,2018
29099,671.998838209885,2018
29101,466.152649455488,2018
29103,493.107475561162,2018
29105,599.523976933616,2018
29107,456.329434488193,2018
29109,570.477192092322,2018
29111,542.635750574929,2018
29113,540.271673515943,2018
29115,446.972213119135,2018
29117,455.928286724652,2018
29119,565.867492842611,2018
29121,465.247847606123,2018
29123,724.848334437052,2018
29125,615.545050206241,2018
29127,547.234783493039,2018
29129,494.029519654997,2018
29131,554.567528098857,2018
29133,663.296691795622,2018
29135,434.776393012099,2018
29137,565.592868623838,2018
29139,548.982685002843,2018
29141,549.382535316553,2018
29143,620.583059178598,2018
29145,596.130227798239,2018
29147,493.832088392194,2018
29149,573.690863526724,2018
29151,592.166910362805,2018
29153,720.162996633268,2018
29155,694.744385351736,2018
29157,733.854361072071,2018
29159,468.537022363792,2018
29161,713.652444880889,2018
29163,536.923971889508,2018
29165,556.415004385245,2018
29167,562.002950701437,2018
29169,649.292910852387,2018
29171,490.432745304928,2018
29173,568.903625802275,2018
29175,573.102843646162,2018
29177,454.60195454881,2018
29179,639.395862384468,2018
29181,603.539823590487,2018
29183,585.600662602589,2018
29185,639.560818249833,2018
29186,802.93513047738,2018
29187,801.546553617653,2018
29189,611.786294881896,2018
29195,490.126375239226,2018
29197,461.664207687973,2018
29199,444.203320871201,2018
29201,639.202010367146,2018
29203,704.435749298058,2018
29205,539.260020697989,2018
29207,622.426790967787,2018
29209,639.606190142234,2018
29211,462.695278502989,2018
29213,722.03921589091,2018
29215,721.281156395924,2018
29217,617.858843329253,2018
29219,538.975762809084,2018
29221,756.716414147533,2018
29223,628.28632085492,2018
29225,620.559839167102,2018
29227,461.84408181755,2018
29229,763.310489167526,2018
30001,219.406761525624,2018
30003,397.930507413432,2018
30005,181.909005171293,2018
30007,280.24956335748,2018
30009,336.234613125408,2018
30011,334.036165356395,2018
30013,272.071745010376,2018
30015,227.958012070073,2018
30017,364.559013929411,2018
30019,253.450330144248,2018
30021,362.849086783604,2018
30023,250.266345737594,2018
30025,296.675207342729,2018
30027,325.898738415161,2018
30029,181.883149970806,2018
30031,327.197375228998,2018
30033,313.822164275451,2018
30035,213.201831080923,2018
30037,437.78665432657,2018
30039,288.756549824867,2018
30041,173.350406051623,2018
30043,274.79358801489,2018
30045,362.693775478081,2018
30047,213.319871161461,2018
30049,270.345562602227,2018
30051,199.93800890729,2018
30053,172.581552096268,2018
30055,267.690067414459,2018
30057,249.689198301834,2018
30059,305.106921726877,2018
30061,223.137747999094,2018
30063,275.46318026411,2018
30065,441.400721513482,2018
30067,344.931608238595,2018
30069,371.911187729336,2018
30071,191.254658105221,2018
30073,250.297189651244,2018
30075,320.129020763625,2018
30077,255.69477666565,2018
30079,361.472362325656,2018
30081,246.579524744442,2018
30083,310.068924935119,2018
30085,250.573340248017,2018
30087,374.380591168549,2018
30089,168.454157790766,2018
30091,315.315888303847,2018
30093,272.485510965999,2018
30095,415.140784122369,2018
30097,429.638439505999,2018
30099,269.019649389838,2018
30101,236.140275011197,2018
30103,343.166858070796,2018
30105,207.377063670191,2018
30107,430.642856220806,2018
30109,273.665919052545,2018
30111,393.007806085099,2018
31001,479.800389930218,2018
31003,630.986001713604,2018
31005,603.222777131892,2018
31007,416.33823490914,2018
31009,575.516898673959,2018
31011,592.890227361752,2018
31013,434.608026020647,2018
31015,681.232764767755,2018
31017,584.070773192825,2018
31019,520.61095630776,2018
31021,692.810739076132,2018
31023,535.569017197168,2018
31025,590.21570818187,2018
31027,745.451994678978,2018
31029,457.474644027651,2018
31031,546.036969571521,2018
31033,444.075263574696,2018
31035,506.950422172779,2018
31037,621.373644002112,2018
31039,747.328651600932,2018
31041,526.374283405327,2018
31043,661.387165899082,2018
31045,446.678365888199,2018
31047,525.965950922219,2018
31049,502.851134971186,2018
31051,699.256774530784,2018
31053,652.188625270686,2018
31055,618.037896891302,2018
31057,394.950862814803,2018
31059,450.00180115176,2018
31061,483.780436953992,2018
31063,468.047402651262,2018
31065,516.459742644522,2018
31067,554.023410886615,2018
31069,496.163853915347,2018
31071,666.452904831739,2018
31073,517.062154683744,2018
31075,547.599151987314,2018
31077,588.130771473032,2018
31079,499.626646882997,2018
31081,551.697202995901,2018
31083,520.778678367867,2018
31085,503.923235708866,2018
31087,431.153696599268,2018
31089,622.965694275188,2018
31091,567.906674313784,2018
31093,554.834672247993,2018
31095,548.950478462622,2018
31097,498.673497275669,2018
31099,497.942555748719,2018
31101,589.817330278079,2018
31103,590.548370293159,2018
31105,422.84661156547,2018
31107,687.504069239158,2018
31109,535.50564848143,2018
31111,508.204886565774,2018
31113,631.791685898709,2018
31115,555.727060491041,2018
31117,665.991188457729,2018
31119,548.850181801312,2018
31121,558.874234901355,2018
31123,390.694023118893,2018
31125,576.360392754667,2018
31127,546.162454531188,2018
31129,448.660007858017,2018
31131,490.699968910796,2018
31133,573.533615592774,2018
31135,597.687224528307,2018
31137,544.014240325298,2018
31139,707.321831263781,2018
31141,591.80285917839,2018
31143,584.476354808139,2018
31145,486.485295047676,2018
31147,543.825636362332,2018
31149,653.466087619225,2018
31151,480.379877396391,2018
31153,597.556710537697,2018
31155,569.620936533781,2018
31157,422.211799254802,2018
31159,508.821222024457,2018
31161,477.11938053808,2018
31163,540.368588003326,2018
31165,433.85964541937,2018
31167,610.236101571689,2018
31169,474.353849213393,2018
31171,577.05182879903,2018
31173,737.134033245083,2018
31175,640.65496398391,2018
31177,631.475218886783,2018
31179,677.646551237162,2018
31181,430.345195264257,2018
31183,663.662681509685,2018
31185,555.442288120591,2018
32001,67.5886767161727,2018
32003,48.9319690737746,2018
32005,161.198988783385,2018
32007,160.462995083398,2018
32009,94.3684799122127,2018
32011,129.113048344157,2018
32013,125.838578862461,2018
32015,126.793652076649,2018
32017,91.9185429258947,2018
32019,102.728267277731,2018
32021,107.411830919417,2018
32023,87.0057205132885,2018
32027,108.579482410151,2018
32029,148.205614772641,2018
32031,164.186031034081,2018
32033,109.479273339139,2018
32510,163.879937089475,2018
33001,601.836775349772,2018
33003,563.61697809737,2018
33005,724.914706202185,2018
33007,567.292454071614,2018
33009,550.424647286072,2018
33011,717.92296531267,2018
33013,651.405130599519,2018
33015,698.47708387916,2018
33017,659.608383953309,2018
33019,567.312235605661,2018
34001,709.382043209338,2018
34003,860.815208632628,2018
34005,735.564782476687,2018
34007,670.417662739099,2018
34009,677.458390867741,2018
34011,736.283513492224,2018
34013,964.883643903861,2018
34015,701.805476843625,2018
34017,831.081879373374,2018
34019,868.45512753614,2018
34021,824.804499457903,2018
34023,778.463453629385,2018
34025,804.885736147466,2018
34027,839.673576082139,2018
34029,761.975293917176,2018
34031,858.424738210206,2018
34033,730.246153853234,2018
34035,795.780378506214,2018
34037,847.65858083778,2018
34039,846.883069889613,2018
34041,845.340472310984,2018
35001,106.830148939723,2018
35003,155.050487575072,2018
35005,129.557787739617,2018
35006,109.585284185658,2018
35007,195.322312365469,2018
35009,295.769316027617,2018
35011,185.318452929236,2018
35013,111.090406394689,2018
35015,181.506123033139,2018
35017,167.956227086376,2018
35019,244.157067447539,2018
35021,297.245731895962,2018
35023,118.479244002743,2018
35025,182.664655864559,2018
35027,162.267051935965,2018
35028,177.224753711964,2018
35029,134.035807926609,2018
35031,95.9701116408113,2018
35033,263.738199505396,2018
35035,124.984140892324,2018
35037,270.889335635946,2018
35039,114.351297839024,2018
35041,214.568874990404,2018
35043,132.946716024813,2018
35045,59.492460511024,2018
35047,245.954160366426,2018
35049,139.507308834065,2018
35051,150.011541714154,2018
35053,134.938802256677,2018
35055,122.615715344968,2018
35057,195.506393003526,2018
35059,336.604621986368,2018
35061,110.425564720496,2018
36001,643.40059960784,2018
36003,629.165246286788,2018
36005,827.671007444249,2018
36007,753.257046066425,2018
36009,685.110097316744,2018
36011,554.809546845855,2018
36013,694.251560039453,2018
36015,728.479221445885,2018
36017,685.537762034253,2018
36019,477.182643350469,2018
36021,704.566766224009,2018
36023,668.786457703219,2018
36025,782.233735826007,2018
36027,696.688867293629,2018
36029,559.068545992745,2018
36031,448.626023652648,2018
36033,514.245345891218,2018
36035,548.86066191086,2018
36037,490.782192003213,2018
36039,770.713972211993,2018
36041,534.857882323843,2018
36043,575.564259758109,2018
36045,493.384071637455,2018
36047,748.084086318188,2018
36049,520.476512389817,2018
36051,521.509700863386,2018
36053,612.087855531647,2018
36055,433.078410348983,2018
36057,546.958376714342,2018
36059,700.135230280013,2018
36061,NA,2018
36063,432.049816604983,2018
36065,596.531571220247,2018
36067,571.98476729799,2018
36069,522.178229983332,2018
36071,801.646580968063,2018
36073,375.321020969177,2018
36075,542.59339046891,2018
36077,613.601682083933,2018
36079,787.962635836597,2018
36081,715.17637884527,2018
36083,618.772097737797,2018
36085,843.603423666554,2018
36087,828.189071558562,2018
36089,482.733611854578,2018
36091,606.568877814827,2018
36093,591.286741284506,2018
36095,627.759980786997,2018
36097,612.577223399611,2018
36099,549.446850825694,2018
36101,629.879728159526,2018
36103,587.915230268963,2018
36105,775.546781715645,2018
36107,724.484478364415,2018
36109,591.806204611003,2018
36111,752.548049797584,2018
36113,548.917096115549,2018
36115,595.258664088725,2018
36117,523.129019757915,2018
36119,829.908918975958,2018
36121,599.582330965279,2018
36123,524.843840954959,2018
37001,798.135327713401,2018
37003,956.814782206734,2018
37005,914.380049508289,2018
37007,667.06365951596,2018
37009,979.126748882449,2018
37011,1217.34224990622,2018
37013,1036.05336678036,2018
37015,891.574401948804,2018
37017,770.5255254188,2018
37019,1019.95881808314,2018
37021,819.477703207451,2018
37023,946.909684149813,2018
37025,722.892850868046,2018
37027,985.73694801027,2018
37029,852.072317605032,2018
37031,1122.0857622186,2018
37033,841.752547513128,2018
37035,844.397469231699,2018
37037,866.849160435569,2018
37039,1060.25442153648,2018
37041,874.58490744756,2018
37043,994.162804603058,2018
37045,812.412682866406,2018
37047,812.75333288073,2018
37049,1029.5160458837,2018
37051,749.250198009146,2018
37053,914.382640979298,2018
37055,1006.96015476854,2018
37057,752.966882897355,2018
37059,828.128789581079,2018
37061,981.655447059356,2018
37063,832.571994623733,2018
37065,805.585645470903,2018
37067,833.73966859498,2018
37069,790.986724988137,2018
37071,745.761762789076,2018
37073,863.70612034324,2018
37075,930.121922092177,2018
37077,825.812616933065,2018
37079,893.24778647328,2018
37081,724.795144464745,2018
37083,855.060523873002,2018
37085,894.201898268728,2018
37087,780.760241373607,2018
37089,1181.30621964858,2018
37091,864.670157393942,2018
37093,768.67071481014,2018
37095,1064.13451119495,2018
37097,889.196443749889,2018
37099,1033.97570306139,2018
37101,739.036713299255,2018
37103,1111.22398030055,2018
37105,852.260967148452,2018
37107,978.348389508587,2018
37109,772.944878121863,2018
37111,1167.97427092887,2018
37113,958.95255433159,2018
37115,819.920640794274,2018
37117,870.820654762019,2018
37119,658.337822496744,2018
37121,1035.9027517151,2018
37123,739.618942124616,2018
37125,813.453052536342,2018
37127,786.430359249269,2018
37129,1208.88045335043,2018
37131,851.359775521488,2018
37133,1125.91835562978,2018
37135,809.847820628748,2018
37137,1127.69748028148,2018
37139,892.414656197247,2018
37141,1003.36363503731,2018
37143,947.3805631551,2018
37145,831.584364405481,2018
37147,878.049476603944,2018
37149,966.152287960132,2018
37151,792.467865663462,2018
37153,605.151047961766,2018
37155,685.338018677337,2018
37157,841.726200607766,2018
37159,816.569325225631,2018
37161,890.455349186824,2018
37163,733.397673274729,2018
37165,712.353675234416,2018
37167,699.193492864604,2018
37169,871.753660114165,2018
37171,925.820294001883,2018
37173,953.360573743417,2018
37175,1379.56252521695,2018
37177,984.389247030377,2018
37179,582.554386709781,2018
37181,764.552346585383,2018
37183,763.444466940434,2018
37185,764.731166847044,2018
37187,1059.763098695,2018
37189,1075.03097112717,2018
37191,828.430916495553,2018
37193,982.09233622241,2018
37195,781.324789584579,2018
37197,887.959479117347,2018
37199,960.207358531066,2018
38001,352.813950534851,2018
38003,437.610093516316,2018
38005,330.720801400237,2018
38007,323.302161725514,2018
38009,306.324753047311,2018
38011,372.041015024825,2018
38013,378.775172197899,2018
38015,390.636494457364,2018
38017,404.541893277997,2018
38019,307.851371138325,2018
38021,434.609096669127,2018
38023,325.074383926342,2018
38025,330.800005963116,2018
38027,318.827242231362,2018
38029,417.843424763316,2018
38031,298.088456566471,2018
38033,261.349840008628,2018
38035,332.151105616242,2018
38037,369.08986018233,2018
38039,371.702706708915,2018
38041,352.182174405698,2018
38043,442.870145661909,2018
38045,460.784314493448,2018
38047,468.756219881954,2018
38049,309.829301377049,2018
38051,461.788422122432,2018
38053,350.358883447465,2018
38055,363.01425797343,2018
38057,347.183571645593,2018
38059,384.302501908236,2018
38061,331.453301608627,2018
38063,313.405242576269,2018
38065,330.186940139121,2018
38067,273.986332485044,2018
38069,339.909288533385,2018
38071,330.234416658,2018
38073,412.758283668466,2018
38075,330.364941552356,2018
38077,435.31980372526,2018
38079,368.993512226796,2018
38081,418.299361886172,2018
38083,382.373739949102,2018
38085,359.284906766706,2018
38087,363.907381119368,2018
38089,361.638182627165,2018
38091,379.021205233945,2018
38093,443.798795285914,2018
38095,377.35361168837,2018
38097,340.187309331801,2018
38099,286.394063392224,2018
38101,326.485589417446,2018
38103,343.809791995912,2018
38105,349.621221431368,2018
39001,805.760431760108,2018
39003,636.356677295911,2018
39005,649.110125582853,2018
39007,727.078092793789,2018
39009,748.215006143792,2018
39011,664.026296890163,2018
39013,766.141745840631,2018
39015,774.561778656258,2018
39017,630.961019123233,2018
39019,727.088650052717,2018
39021,624.690333548498,2018
39023,660.936366639663,2018
39025,757.467015132439,2018
39027,729.943665036134,2018
39029,664.87482253274,2018
39031,683.596099602428,2018
39033,577.368244431836,2018
39035,753.012500270496,2018
39037,698.484476431905,2018
39039,622.363280674436,2018
39041,642.115342863452,2018
39043,602.314881754701,2018
39045,745.590384894234,2018
39047,731.449593503763,2018
39049,718.701576720652,2018
39051,625.603365066207,2018
39053,707.356182542579,2018
39055,753.841604139387,2018
39057,718.675765768174,2018
39059,691.304414166414,2018
39061,703.835957800318,2018
39063,591.26113262011,2018
39065,651.748615379776,2018
39067,696.485188946847,2018
39069,614.003623716178,2018
39071,733.503509943501,2018
39073,828.167198647889,2018
39075,679.276203765288,2018
39077,598.756140895069,2018
39079,699.926754436486,2018
39081,728.622015494635,2018
39083,636.676134265853,2018
39085,644.183575820887,2018
39087,720.182069389025,2018
39089,714.575606365331,2018
39091,630.163912739704,2018
39093,694.79561208757,2018
39095,596.741945619181,2018
39097,698.615005866785,2018
39099,653.329730139824,2018
39101,618.427586292136,2018
39103,678.851951974343,2018
39105,729.999953485742,2018
39107,650.343512681061,2018
39109,695.717434253419,2018
39111,833.550802050483,2018
39113,624.189094278696,2018
39115,734.510614884012,2018
39117,653.654245093652,2018
39119,715.881524173441,2018
39121,758.862458650174,2018
39123,615.241473095706,2018
39125,677.158839180275,2018
39127,758.413388242138,2018
39129,765.702000314166,2018
39131,772.691140398291,2018
39133,634.424183439923,2018
39135,699.244263411989,2018
39137,642.128661098491,2018
39139,608.891647600336,2018
39141,760.197223048021,2018
39143,616.345608146702,2018
39145,711.195182201897,2018
39147,577.48030086594,2018
39149,629.71177898719,2018
39151,675.829836386036,2018
39153,665.494609496452,2018
39155,703.431506613863,2018
39157,654.520490946634,2018
39159,638.564933211396,2018
39161,717.201518497581,2018
39163,776.661931323162,2018
39165,773.507937725091,2018
39167,799.013641918428,2018
39169,690.02320200164,2018
39171,655.418419239409,2018
39173,614.061055266796,2018
39175,602.930375208098,2018
40001,653.538028004655,2018
40003,521.524714949719,2018
40005,514.687121017216,2018
40007,496.232528240725,2018
40009,349.120238196036,2018
40011,401.577284251926,2018
40013,524.583451680346,2018
40015,340.886925542347,2018
40017,415.226792524656,2018
40019,466.869221141267,2018
40021,618.65786389614,2018
40023,441.043595750017,2018
40025,297.673234418354,2018
40027,567.299775640358,2018
40029,547.720160766876,2018
40031,340.043745238557,2018
40033,373.506337027438,2018
40035,541.474368027217,2018
40037,580.010283580974,2018
40039,340.811026828161,2018
40041,552.130035271223,2018
40043,424.941335109866,2018
40045,517.978056854693,2018
40047,505.622325635277,2018
40049,571.545790978674,2018
40051,406.766388218047,2018
40053,556.645909322504,2018
40055,311.871527830029,2018
40057,241.632932059764,2018
40059,537.025968090102,2018
40061,706.76077419453,2018
40063,631.170428010901,2018
40065,277.515685477734,2018
40067,349.003997506556,2018
40069,550.446324656967,2018
40071,506.975424490981,2018
40073,475.507224071246,2018
40075,322.283366434531,2018
40077,712.366107947933,2018
40079,827.313952905383,2018
40081,582.753882315589,2018
40083,519.271466462225,2018
40085,402.922129368978,2018
40087,545.446444406869,2018
40089,528.145498214208,2018
40091,760.398537448086,2018
