"year","stco","gddm60","gddm59","gddm58","gddm57","gddm56","gddm55","gddm54","gddm53","gddm52","gddm51","gddm50","gddm49","gddm48","gddm47","gddm46","gddm45","gddm44","gddm43","gddm42","gddm41","gddm40","gddm39","gddm38","gddm37","gddm36","gddm35","gddm34","gddm33","gddm32","gddm31","gddm30","gddm29","gddm28","gddm27","gddm26","gddm25","gddm24","gddm23","gddm22","gddm21","gddm20","gddm19","gddm18","gddm17","gddm16","gddm15","gddm14","gddm13","gddm12","gddm11","gddm10","gddm9","gddm8","gddm7","gddm6","gddm5","gddm4","gddm3","gddm2","gddm1","gdd0","gddp1","gddp2","gddp3","gddp4","gddp5","gddp6","gddp7","gddp8","gddp9","gddp10","gddp11","gddp12","gddp13","gddp14","gddp15","gddp16","gddp17","gddp18","gddp19","gddp20","gddp21","gddp22","gddp23","gddp24","gddp25","gddp26","gddp27","gddp28","gddp29","gddp30","gddp31","gddp32","gddp33","gddp34","gddp35","gddp36","gddp37","gddp38","gddp39","gddp40","gddp41","gddp42","gddp43","gddp44","gddp45","gddp46","gddp47","gddp48","gddp49","gddp50","gddp51","gddp52","gddp53","gddp54","gddp55","gddp56","gddp57","gddp58","gddp59","gddp60"
2018,26147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00553709963018123,0.0526266511934965,0.211110757537084,0.528670714618728,1.04454925953818,1.67229905473821,2.20887336520882,2.79429163838323,3.67975727796578,4.88392075368583,6.20402403792944,6.38776803521734,6.10729601529031,4.62743916985175,3.49847745155208,3.19464249912443,2.77807460582698,2.51240427200885,2.30175784035634,2.31551241013325,2.51990062930744,2.61514258332868,3.08013039615908,3.29729851648395,3.65802830185163,4.41445027685246,5.36531565620339,5.87832526160004,6.63220999190868,7.57292063125481,7.83117709966244,7.82260744018155,8.26974417707091,8.29316783197166,7.88173506437215,8.77725036336532,8.3373788709836,6.54939121876677,5.57737427126259,4.02277709479276,2.94164726916158,2.47630468578457,1.66477637712017,1.29242460686067,0.219400578853875,8.78950488908236e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,16031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99992152396045e-05,0.00274392065664505,0.00857329106384631,0.0235400524054321,0.0360163928491394,0.0403232595730773,0.0484396995751606,0.0783649751181494,0.138488539765106,0.190229677463598,0.245760577268256,0.373057743783033,0.530088887399293,0.784140928386552,1.11523693065752,1.45190617021058,1.92073965907568,2.42029488947752,3.04712541036615,3.41871418985083,3.71509324546552,3.94066527467572,4.70387369923315,4.90911120459552,5.09068137976655,5.60393971492024,5.81810881579017,6.38989914295043,6.44277884998109,6.5282142274888,6.50832151952054,6.23225159906423,6.36017841560386,6.40267316527188,6.31647777917115,6.06721973197433,6.24413935250834,6.40226268666799,6.52419576461732,6.46042663634451,6.15701989883914,5.14732723944097,4.87325584954048,5.10787821149586,4.82781947924351,4.61901160470606,3.80697571644425,3.59250057549147,3.42360206559351,3.2270554811153,2.89224746956024,1.95575736936615,1.10264686838917,0.447472423920082,0.177830937764263,0.0879719295984319,0.0193094797189543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,55021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000497118665108568,0.0205900167829113,0.118669060826148,0.330435677038723,0.510640711022512,0.676423967557861,0.916221526271638,1.34372114241051,2.0619141256461,2.66859307784764,3.43364865728252,3.41185186697308,4.09148751877962,4.51201892975237,4.44916742753392,3.85164938124998,4.19796716767357,3.89876083740953,3.61622965814988,3.00333997851304,3.08871934165363,2.50271920364046,1.99832677699687,2.09881301066296,2.13378546989125,2.87625606951984,3.59078535214823,3.86025954484671,3.94657698543174,4.93678494938976,5.91903119691043,6.50007044975239,7.64206783513711,8.78189635937281,8.29901666546892,8.50673652126096,8.42455346116485,8.09203164487585,7.92690479541887,8.1450435433927,6.9150855315494,5.9193919295128,5.10621980897338,4.05577772017437,2.21934370280671,1.27626064678845,1.26725564444836,0.626471424262485,0.223644156864188,0.00634241029683224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,26049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336247591180254,0.0455160434158678,0.111988293914002,0.318737376899022,0.684758506692941,1.25645382916257,1.82232195646031,2.17551861582912,2.52926975425781,3.5606476568493,4.80817147223512,5.22825013396385,5.39837599413724,5.07047209572319,4.76037443586609,4.22313438795673,3.10215685497856,2.89715496114849,2.57052232667732,2.16168185674038,2.0360465762264,2.51696242699028,2.75440621475226,3.03050590096181,3.43700042644079,3.91664156692765,4.30347607802333,4.78134289183202,5.84042736651797,6.55394696744894,7.0677534214342,7.62923402870941,7.9741149135668,8.2197740601065,8.32910732762025,8.36913760854352,8.41139384979672,8.45259668960138,7.62811986670849,5.81104646733107,4.99003388737002,2.71913354924334,2.29094917952069,2.22531177710881,1.61187714842724,0.370790779970401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,56027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99219083665864e-06,0.0207466835927858,0.0696004043916843,0.0923828329695733,0.151101537521566,0.408925373204645,0.645327417898598,0.90156818363191,1.09614187436732,1.4170773036507,1.69041467892022,1.81385670384165,2.085925348343,2.42814509586654,2.82858193207173,3.15932133389707,3.32302465419548,3.17502970954422,3.42791325034727,3.92802521335272,3.97307784931562,4.01677569296078,4.15780735973699,4.33457582820553,4.61680620145713,5.46368055169901,6.2310062879925,6.27600849466727,6.51599670157758,6.90341862741976,7.07113329127495,6.52356361005942,6.46072790790068,6.52480664010418,6.26978875533031,6.4522463120809,6.45486168236885,6.61145375332718,6.45325407220391,6.59619169137705,5.55482304273875,4.82486714482588,4.82168614843916,4.2637989511713,3.56921192078026,3.32903571814257,2.69823726460971,2.05110108594135,1.09164890123109,0.806191240846386,0.329815236363545,0.0772707164284761,0.00845338559416643,0.00356540802823059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,46123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000190926229084249,0.0241357081686003,0.0623763693157996,0.0997457937234351,0.266250996821124,0.425034426222099,0.538109748313042,0.633728861873575,0.768439754928946,1.06260605250053,1.4292519690055,1.71524339112716,2.10879334355641,2.72338462851519,3.18994736301372,3.20897081219684,3.5771749721626,3.93090543024089,4.2451970294922,3.63276299811577,3.56399063853151,3.50737334405233,2.58681140571695,2.58140921668685,2.87524761737421,3.32403715024102,3.0620016936397,2.52284217172957,2.48818484104184,2.92120803849731,3.46183121556632,4.38567926675458,5.39192471540709,5.80515363425137,6.15869211534541,6.98871300980204,6.70877274794986,7.06745636520666,7.53992087017656,7.27911494114138,7.38961587432848,7.67484886416805,7.25351586303647,6.37253615867676,6.39665301731136,6.09610115580106,5.41721176075907,4.08077732021451,3.31757617670212,2.66209570661786,1.61309170721928,1.09172358731424,0.480976699760517,0.282550471646743,0.00786720069741853,0.00024286111099227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,55111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000376164455226812,0.00518346205806152,0.0346247363514113,0.123744079432586,0.210429762896801,0.358871590520353,0.513720945084574,0.649968904415361,0.944432099246705,1.36499376493188,1.89614459919204,2.80377419654017,3.37861821348604,3.40493007154875,4.02899165696512,4.45488782491467,4.06583581183629,3.80772838853119,3.98371089036199,4.01290493946709,3.40897910741539,3.01107246078974,2.80878954133815,3.10168696665284,2.1463116390868,1.85470726217642,2.09384707096675,2.75932845042797,3.86645653995207,4.04092138657888,4.12709528829957,5.05710536802479,6.01853498404543,7.10757791698331,8.42272716006425,8.61077916873826,8.13834013686384,8.40151801099739,8.22687833506271,8.28891372433675,7.98111709461794,7.97717488490515,7.29903323030157,6.10943899593916,4.83488741496332,3.1737209666697,1.90019187232509,1.46086083070965,1.15715857832886,0.383213108387175,0.185382556084992,0.00237784572976089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,55131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145302791355227,0.149504944461673,0.400491748610957,0.792998048455113,1.21223675224506,1.4998717534469,1.97407710061105,2.80755838455421,3.52585926182817,4.14945339839605,4.68568478608008,5.14137458276611,5.10706777420241,4.77861743288298,4.41396432815697,3.59951849195731,3.29224747164536,2.89926847937944,2.7034322162175,2.17684067887013,2.53009965627859,2.69807618500424,3.10227463303479,3.70738189063079,3.49059303139809,4.05135656853089,4.98374147320661,5.97732460256586,6.65786177531356,7.4373952385713,7.64706742592411,8.4211222738059,8.47465447461827,8.29877885887725,7.12304887697217,7.31832933942109,7.49699372102033,6.87893850628808,5.31260962323881,5.21776261535254,4.761521000086,2.90564681076113,1.73536644178168,1.25407919387903,0.808476375167535,0.384558063214516,0.000343431153852128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,55089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116277247064715,0.42761657515366,0.892201696637254,1.33816366761796,1.61159340848766,2.17212543514681,3.17840964895854,4.20043256631085,4.85064027128778,5.80386371749495,5.77705761030471,5.60873337807107,4.79166122245587,3.91376168044494,3.04691704304275,3.05357911920921,2.7853208137141,2.66919538992495,3.02305515375492,3.00074641866428,3.27743073169018,3.26854689853306,3.43615097137061,4.0065936244975,5.10644064412761,6.25939105114833,7.37045022492271,7.93262325550244,8.00578597885657,8.68188716520255,8.4771619302078,8.32220163080567,8.04402300661491,7.73852636605397,6.38792643583812,5.83011982569407,5.2857415826791,5.13622849801741,4.21172606238743,2.18440856851466,1.34261099996019,0.744594233337073,0.574306210801704,0.113772039489409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,36003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000372044915658869,0.00696311697242274,0.0466832499373744,0.150059821686278,0.263705218659737,0.383283169136096,0.518866306251137,0.694312898156396,1.05108264964983,1.44639411261935,1.86942200613418,2.40716519272837,3.08998370031666,3.83049568255096,4.72605989079866,4.8669008892796,4.72033586668055,4.23784579761435,4.35439023730396,3.55039622899946,2.77092718641829,2.57979721260602,2.18750746428265,2.24441574862549,2.581034282668,2.89897665080159,3.30763331011551,3.51343325639582,4.00237711611965,4.44536059519309,4.7940449434172,5.43487985579698,5.77443370552583,6.92189524286437,7.57479169581247,7.97936404228326,8.20744151494131,9.03939928723037,9.9750919719581,9.53675824240253,8.20805966302315,7.3264097031242,6.25520631840081,4.09895457605578,3.61906468655147,3.04130838589799,2.11860711144943,0.935348920556266,0.266750857032642,0.119904674337292,0.0261036977214308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000918858493190855,0.0551255371337419,0.113093297516177,0.193708936990452,0.382202298430881,0.708660184216171,1.2098620689488,1.96716283690479,2.80670018155695,3.60900658134515,4.37210399970234,4.84826745238822,5.47361551062302,4.96359356946627,5.039525868164,3.70396400781792,3.49795284144974,3.69832538585968,4.04659080166611,3.82636093666358,4.30208438475514,4.68572299242567,4.49950598476588,4.34649096057099,4.63224969149236,5.28138721346325,5.99568711556631,6.17341427604191,6.661443002982,7.36545644386392,7.75086080268249,8.01687445680375,8.13015249611693,8.79039287792156,8.33687370971112,8.35791582160197,6.97973793310775,5.60492270966051,5.18149454810228,4.22140052024639,2.19882649388334,1.34494862634043,0.346535934758095,0.145733254106534,0.133146593692243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,46047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.32497414930126e-07,0.00845311179093708,0.0756268695451248,0.133628949919409,0.196247697679817,0.409596688201351,0.752445900940337,0.941565393059153,1.26408791703506,1.56325839680454,1.68893976201313,1.86715676191484,2.01230420708329,2.35825033920853,2.78161559084645,2.96851461089815,3.07269416883509,3.00799212203159,2.95180965183443,2.96649249732525,3.22106825728033,3.4847336967624,3.37499988531438,3.75428011082739,3.99461886450702,3.75593408137802,3.95641240007198,4.77334100541743,5.61766189695056,6.18437669152435,6.26524301366012,6.22790224938421,6.11762200099057,6.15026896165046,6.62763193699318,6.95695265939217,6.72084382853297,6.54766876659814,6.07966540369535,6.33809399402449,6.93777861370371,5.86495901498178,5.36201060527669,5.42667062740231,4.89843914385867,4.22083240995293,3.74910452719525,2.98738456310286,2.50992083708059,1.9344614897357,1.40087864553459,0.859094634341938,0.443462098048156,0.203459268518098,0.0315423468473129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,26081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000160420592937873,0.00863436149270448,0.0649858462087443,0.227638471584446,0.533483688883057,1.01863089321902,1.59437562224,2.17902597286674,2.89362628989805,3.61578984538714,4.55793288131816,4.29106117309629,4.72327285992511,4.72141967092877,4.7735900291591,4.54512340032221,3.47309041135042,3.80919317997914,2.83960236822841,2.2483526682714,2.51719585045624,2.56950569952776,2.73175739312976,3.28387260627378,3.38468555472011,4.4316783290807,4.58530160750024,4.81394726948049,5.28703900547566,6.19097261546393,7.01943745118991,7.52361192891327,7.66917397240331,8.10857731523486,8.50350054871165,7.89080416574227,8.22417514278118,7.38120347857886,6.63991470486218,6.35919814271749,5.13420883726171,4.13251860657728,2.82300198783362,2.27034510707951,1.78382831349173,0.62155431056061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,36009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.34404226671444e-05,0.00202354796479218,0.0153815964529043,0.0713640615114379,0.172700263627519,0.270970377502249,0.394054642045044,0.547767548358775,0.742040206556414,1.07698802878403,1.4737193493261,1.99648693293814,2.54287845581057,3.15110263583138,4.01500661881942,4.82887406958809,5.05653832607409,4.56192559375519,4.61470635855721,4.0496410182091,3.24705942024631,2.62968450112323,2.54896447825324,2.38318875096847,2.28978981313486,2.46872606476421,2.62738663838187,2.93512620253515,3.44838390328766,3.86930953733037,4.17401473188282,4.71894069189377,5.21314391221172,5.87030966537531,6.38978230611716,7.1178071606557,8.02997776924836,8.53662435382302,9.31024523147634,10.0508804666349,9.46621214107467,8.59932729434176,8.26248241722734,6.49874533745476,4.31936765294205,3.46406900272815,2.9834081049466,2.08614560232041,0.687830868078685,0.171919294338739,0.0168836130672604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,36015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000236000853974811,0.00610424321635968,0.0410462151698888,0.151295914905126,0.350488955940239,0.48466046868489,0.753217204714483,1.00726108162942,1.48623446145362,2.23810422836334,3.15483738974749,3.98049881849562,4.6717869940941,5.00686117436188,4.91286720270137,4.56974490127291,4.07634814150764,3.9090775990183,3.6373209562262,3.10342068894348,2.60547205011716,2.55087942625428,2.80245057356685,3.26342403403116,3.66202050519578,3.98990281439727,4.09913629907007,4.48741937441047,4.88381571050327,5.20364377888954,6.1801339692171,6.83196015018587,7.1924258825119,7.73091960529024,8.25571738208853,8.69272388649424,8.93942069190435,9.07545803749725,8.24220785710078,6.88481677309444,5.33071746709204,4.27487829504943,3.70249421309902,3.16469663708099,1.99547902422433,1.21901822901642,0.703753312928224,0.38045247939728,0.111943403944398,0.00120549504701535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,36105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59785620618264e-05,0.00153233578191344,0.011266870305083,0.0452758846972267,0.119525234229331,0.216916516605198,0.347393855963189,0.546505862587037,0.889421304580627,1.30636403735202,1.90728037856443,2.61555052858524,3.2804937626355,4.22391749518727,5.08829445877711,5.17311383439581,5.28988438953043,4.79829294576446,4.20204328055419,3.76174854451705,3.19053907186076,2.72598516854214,2.94574269363287,3.1300165259253,3.01854737080404,3.2814592860997,3.77164052401899,4.09761480542065,4.62272037728278,5.00304589600656,5.15732245154278,5.61226169898347,6.02596287360979,6.87628786189807,7.21349881805377,7.70817929360506,8.43323183362284,8.63693151847585,8.25482581919456,8.23576975702907,7.79382895254057,6.96494059595452,5.35968439217521,4.10598032745836,3.22251679013364,2.15706511384814,1.5079715894314,0.872960205790201,0.23548061083227,0.0131002770514458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,6035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000159789594121878,0.00407768732955775,0.0169500265260976,0.0327628892059735,0.0647820224512427,0.11415829475251,0.194890942326207,0.287889494824877,0.436552400314885,0.667510170404102,0.879581655246465,1.20579478639354,1.62261547399526,2.07876223530254,2.49983146630967,3.13597950142013,3.52481267136769,3.83504933906337,4.07319618162819,4.59267561244479,4.90974235253089,5.35548064304578,5.84528114963499,6.0054496956938,6.17009979145432,6.41178396256917,6.32563326870872,6.17427657443529,6.26535791074466,6.3871500107852,6.19522841115083,6.13573236649135,6.31948312479143,6.15875305754872,5.91046362578519,5.88690776851364,5.82712960347601,5.58873212204273,5.20629019419045,4.8615973082159,4.89949645511876,4.72610959518744,4.65617529702412,4.22060545442103,3.88825508395728,3.75417330614443,3.24595995283474,2.8545892423397,2.31807895466678,1.18721332038315,0.756964953120052,0.251417137370285,0.0304674986241282,0.00188816609780113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,32007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41112930250729e-05,0.00134221370620269,0.00713522566521595,0.015791839560587,0.0304017503312132,0.0500954676246107,0.0643252865037715,0.0831590112476035,0.112209146755202,0.140493665499993,0.182485431666239,0.238432794663278,0.315808921079623,0.409329932160152,0.539763121818036,0.710302786053632,0.909415534061722,1.10203538060568,1.40986365031228,1.8088633483627,2.1935579126183,2.54114914161085,2.8694597019591,3.26675233023036,3.44798617287875,3.67771820441489,4.0093027636877,4.60980672421522,5.16117207025496,5.54536931635866,5.9642556289503,6.46972232247328,6.51753497648402,6.34088006438452,6.21431643050552,6.13499240765564,6.10710442619448,6.23017721922323,6.18834301793535,5.91290948737963,5.64818586918552,5.46803812369255,5.31001426932711,5.14608939736165,5.1130679118799,5.09757151863573,4.98814253378684,4.85201524868178,4.76754941184317,4.63641235648792,4.29182633269324,3.94907215058894,3.74879080574561,3.67754894218102,3.33012688600564,2.78064485646259,1.91760468319937,1.02730187192059,0.457323551107225,0.183458489357198,0.0611268469067385,0.0120223953143718,0.00227660924978199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,55103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04798984310911e-05,0.00633716264667958,0.0530380902200407,0.127761911824822,0.260081328865499,0.405625587789243,0.540771694765497,0.633696283844511,0.922629950402807,1.36298770035778,1.89150017311114,2.87467729213859,3.41161664313785,3.65329042529944,3.77917475945348,4.19080661060444,4.04857820156376,3.70396665257063,3.96882564160062,3.84118197870217,3.24713654444531,2.97047242302022,2.97403537770356,3.05923408986865,2.38807484327829,1.83181186537012,2.20347525519854,2.82329259464601,3.88887245096726,4.13316067460384,4.25976570593911,4.88908819430436,6.13137715950093,7.54719426634859,8.17983102211033,8.62131602795905,8.06119664771297,8.28492370122174,8.33963792974925,8.12327779249765,7.98146729488908,8.13355596317528,7.35113738449545,6.22107509977976,4.69911514984031,3.20618910031606,1.7221477333079,1.45522123362512,1.08124110554786,0.386993402971503,0.128103396808496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,26155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27170479386094e-05,0.0294543625144837,0.236905905332796,0.587610212925371,1.14466921969006,1.74025727615512,2.10348910796376,2.56081220987903,3.4442170651222,4.53971338683531,5.20135887780275,5.07487778697696,5.22899138358403,4.78970507483677,4.41859653963081,3.55863835696856,2.91836802388375,2.54305400031956,2.33757315039733,1.84072237841997,2.30537065437459,2.82913829677527,2.89795321860606,3.63283208049293,3.98844335294802,4.11888001088289,4.62891054717721,5.77214649205246,6.40004797418868,7.1534414043993,7.2157211248274,7.68623034809601,8.4141309775192,7.94140844996683,8.63919110610335,8.39240981379682,8.28742780385499,7.74967063827732,6.15235566543316,5.15240754544043,3.20754705820128,2.29565126585974,2.42512062306739,1.72009002329271,0.692163362082241,0.00225312599717013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126355297577355,0.00790615413035161,0.053771415151476,0.14146085789837,0.269782560248398,0.514087202994176,0.915364395868542,1.52720336837915,2.29137216599505,3.03715731825769,3.97492351343259,4.83145655015874,5.10470717636602,5.33638889958472,4.91386723538621,4.36433529369344,3.83712978427659,3.5716749332724,3.59297230343941,3.72726933140873,3.91777781994522,4.3234977510749,4.50994516258438,4.3332392970897,4.144683070149,4.84733223345641,5.52341835902062,6.23932258952004,6.42202931153826,6.7990115700282,7.52526667480693,8.12284028144743,8.12474746207325,8.64438480082654,8.35756603286738,8.43023176891773,7.87952767304254,6.6074532650793,5.68404941731618,4.92543775168883,3.45638134783807,1.95128971949673,0.815939295963724,0.313054190932452,0.0780110022907757,0.00946813808761814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,36013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114605180505643,0.00360566343038697,0.0252591057204763,0.0748247998343158,0.16302045738596,0.228813389087682,0.358966266015349,0.535981643459912,0.727146880187809,1.0312113383467,1.44542401508116,2.04523063820611,2.64696224186842,3.32854007971982,4.02506286036053,5.02055322466687,5.18417309283836,4.57363724262064,4.57615804223992,3.91095907429376,3.06560244112974,2.82082901926611,2.66027143151131,2.26124005397384,2.14404322006827,2.46275933431286,2.94914905753899,3.25622633478963,3.33396585280486,3.81966112045874,4.48392929602848,4.87713877895903,5.4591847629757,5.97273029522497,6.6405693638389,7.50181254248184,8.6826658901258,9.3296031756604,9.86782335523594,9.972589119494,9.19268581562275,8.78169256281799,7.93550709573863,5.18613210196673,3.78053966542603,3.29165009364287,3.05514733875464,1.12998509214183,0.176676612634871,0.00254451482958409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,42127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490103891760183,0.018709787923957,0.043416389173611,0.088487754649218,0.175621154241508,0.317882863859735,0.61457777799049,0.972517840760714,1.39157970495826,2.1876750639442,2.89418414761518,3.61132006933117,4.53926043849203,5.15954892751093,5.03168231253877,4.93051726615254,4.45997094027123,4.02996334379135,3.7159539090081,2.93486063717515,2.57266842992934,2.63817875662808,3.01865911548144,3.26718461479793,3.33736063914691,3.5453777984894,4.27087703055914,4.76063598023794,5.10613728737774,5.3000398855017,5.55174919523709,6.19293017116671,6.84601605542189,7.5537574572728,8.27653610123369,9.1109638773704,9.04756652661142,8.47709106626713,8.47135440231386,7.98319987544736,6.44247171132376,4.77692714908072,3.86552198946997,2.98010905298876,1.79090239119086,1.16064147054916,0.481343505086618,0.0503925274245,0.000774568087952372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,26139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00269950964962292,0.0125604890602936,0.0926098713563909,0.335801103324813,0.65378930876967,1.23653036168906,1.91451429100775,2.59450302002637,3.60334485560624,4.86645858763499,4.55654911519072,4.81091895000591,4.52104517848512,5.27204787952363,4.66660018940259,3.70131456152552,3.89447981673738,2.80623570407067,2.39199388449335,2.69988045521611,2.88395447253917,2.62705124198706,2.99043073000048,3.49107861115267,3.51564557981578,4.03197021819104,4.69137133858664,5.27278674431114,6.15029055970359,6.65456125404936,7.7389466677899,8.08797330465351,8.61363748431374,8.66828600527219,8.69422829994637,8.38353030939295,7.74464584382586,7.10098794912599,6.41098285193498,4.72034498973824,3.84381871707547,2.89392288716882,1.93990077983672,1.73543450399366,0.47954908809921,0.000792434719301185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
